C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:28:43,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:28:43,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,
,,,,EM1 Hourly Report Block,FM1 Hourly Report Block,,,,,,,,,,,,
,,,,EXTERIOR-WALL,FUEL-METER,,,,,,,,,,,,
,,,,EL1 Roof (T.16.E17),FM1,,,,,,,,,,,,
,,,Day,Var 1,Var 1,Var 2,Var 3,Var 4,Var 5,Var 6,Var 7,Var 8,Var 9,Var 10,Var 11,Var 12,Var 20
Month,Day,Hour,Type,Total solar rad on wall after shading (Btu/Hr-Ft2),Lighting end-use energy,Task lighting end-use energy,Miscellaneous equipment end-use energy,Heating end-use energy,Cooling end-use energy,Heat rejection end-use energy,Auxiliary end-use energy (pumps),Vent fan end-use energy,Refrigeration systems end-use energy,Supplemental heat pump end-use energy,Domestic hot water end-use energy,Exterior to the building end-use energy,Total end-use energy
11,8,20,6,0,0,0,0,0,0,0,0,0,0,0,366.796,0,366.796
11,8,21,6,0,0,0,0,0,0,0,0,0,0,0,367.164,0,367.164
11,8,22,6,0,0,0,0,0,0,0,0,0,0,0,367.63,0,367.63
11,8,23,6,0,0,0,0,0,0,0,0,0,0,0,367.963,0,367.963
11,8,24,6,0,0,0,0,0,0,0,0,0,0,0,368.27,0,368.27
11,9,1,7,0,0,0,0,0,0,0,0,0,0,0,368.563,0,368.563
11,9,2,7,0,0,0,0,0,0,0,0,0,0,0,368.828,0,368.828
11,9,3,7,0,0,0,0,0,0,0,0,0,0,0,369.229,0,369.229
11,9,4,7,0,0,0,0,0,0,0,0,0,0,0,369.629,0,369.629
11,9,5,7,0,0,0,0,0,0,0,0,0,0,0,370.012,0,370.012
11,9,6,7,0,0,0,0,0,0,0,0,0,0,0,370.361,0,370.361
11,9,7,7,0,0,0,0,0,0,0,0,0,0,0,370.679,0,370.679
11,9,8,7,70.1348,0,0,0,0,0,0,0,0,0,0,370.788,0,370.788
11,9,9,7,138.991,0,0,0,0,0,0,0,0,0,0,371.035,0,371.035
11,9,10,7,222.306,0,0,0,0,0,0,0,0,0,0,371.244,0,371.244
11,9,11,7,260.319,0,0,0,0,0,0,0,0,0,0,370.552,0,370.552
11,9,12,7,286.532,0,0,0,0,0,0,0,0,0,0,369.636,0,369.636
11,9,13,7,269.502,0,0,0,0,0,0,0,0,0,0,368.333,0,368.333
11,9,14,7,232.4,0,0,0,0,0,0,0,0,0,0,367.196,0,367.196
11,9,15,7,147.46,0,0,0,0,0,0,0,0,0,0,366.084,0,366.084
11,9,16,7,76.4249,0,0,0,0,0,0,0,0,0,0,365.049,0,365.049
11,9,17,7,5.29354,0,0,0,0,0,0,0,0,0,0,363.93,0,363.93
11,9,18,7,0,0,0,0,0,0,0,0,0,0,0,363.375,0,363.375
11,9,19,7,0,0,0,0,0,0,0,0,0,0,0,363.052,0,363.052
11,9,20,7,0,0,0,0,0,0,0,0,0,0,0,363.568,0,363.568
11,9,21,7,0,0,0,0,0,0,0,0,0,0,0,363.848,0,363.848
11,9,22,7,0,0,0,0,0,0,0,0,0,0,0,364.282,0,364.282
11,9,23,7,0,0,0,0,0,0,0,0,0,0,0,364.619,0,364.619
11,9,24,7,0,0,0,0,0,0,0,0,0,0,0,364.909,0,364.909
11,10,1,1,0,0,0,0,0,0,0,0,0,0,0,699.034,0,699.034
11,10,2,1,0,0,0,0,0,0,0,0,0,0,0,699.273,0,699.273
11,10,3,1,0,0,0,0,0,0,0,0,0,0,0,699.344,0,699.344
11,10,4,1,0,0,0,0,0,0,0,0,0,0,0,699.473,0,699.473
11,10,5,1,0,0,0,0,0,0,0,0,0,0,0,699.636,0,699.636
11,10,6,1,0,0,0,0,0,0,0,0,0,0,0,699.802,0,699.802
11,10,7,1,0,0,0,0,0,0,0,0,0,0,0,1186.45,0,1186.45
11,10,8,1,75.4796,0,0,0,0,0,0,0,0,0,0,4997.53,0,4997.53
11,10,9,1,166.287,0,0,0,0,0,0,0,0,0,0,4997.29,0,4997.29
11,10,10,1,208.407,0,0,0,0,0,0,0,0,0,0,8808.07,0,8808.07
11,10,11,1,264.293,0,0,0,0,0,0,0,0,0,0,8807.5,0,8807.5
11,10,12,1,260.913,0,0,0,0,0,0,0,0,0,0,8807.17,0,8807.17
11,10,13,1,263.001,0,0,0,0,0,0,0,0,0,0,8806.9,0,8806.9
11,10,14,1,213.723,0,0,0,0,0,0,0,0,0,0,8806.77,0,8806.77
11,10,15,1,24.3843,0,0,0,0,0,0,0,0,0,0,8806.61,0,8806.61
11,10,16,1,9.60447,0,0,0,0,0,0,0,0,0,0,6860.34,0,6860.34
11,10,17,1,0,0,0,0,0,0,0,0,0,0,0,4995.49,0,4995.49
11,10,18,1,0,0,0,0,0,0,0,0,0,0,0,3049.67,0,3049.67
11,10,19,1,0,0,0,0,0,0,0,0,0,0,0,2157.97,0,2157.97
11,10,20,1,0,0,0,0,0,0,0,0,0,0,0,2158.36,0,2158.36
11,10,21,1,0,0,0,0,0,0,0,0,0,0,0,2157.25,0,2157.25
11,10,22,1,0,0,0,0,0,0,0,0,0,0,0,697.872,0,697.872
11,10,23,1,0,0,0,0,0,0,0,0,0,0,0,698.065,0,698.065
11,10,24,1,0,0,0,0,0,0,0,0,0,0,0,698.454,0,698.454
11,11,1,8,0,0,0,0,0,0,0,0,0,0,0,364.969,0,364.969
11,11,2,8,0,0,0,0,0,0,0,0,0,0,0,365.447,0,365.447
11,11,3,8,0,0,0,0,0,0,0,0,0,0,0,366.106,0,366.106
11,11,4,8,0,0,0,0,0,0,0,0,0,0,0,366.702,0,366.702
11,11,5,8,0,0,0,0,0,0,0,0,0,0,0,367.281,0,367.281
11,11,6,8,0,0,0,0,0,0,0,0,0,0,0,367.899,0,367.899
11,11,7,8,0,0,0,0,0,0,0,0,0,0,0,368.528,0,368.528
11,11,8,8,9.12824,0,0,0,0,0,0,0,0,0,0,369.174,0,369.174
11,11,9,8,33.5331,0,0,0,0,0,0,0,0,0,0,369.741,0,369.741
11,11,10,8,42.5567,0,0,0,0,0,0,0,0,0,0,370.361,0,370.361
11,11,11,8,31.4762,0,0,0,0,0,0,0,0,0,0,370.78,0,370.78
11,11,12,8,38.7962,0,0,0,0,0,0,0,0,0,0,371.007,0,371.007
11,11,13,8,35.2142,0,0,0,0,0,0,0,0,0,0,371.118,0,371.118
11,11,14,8,33.6593,0,0,0,0,0,0,0,0,0,0,371.498,0,371.498
11,11,15,8,86.2127,0,0,0,0,0,0,0,0,0,0,371.656,0,371.656
11,11,16,8,46.1048,0,0,0,0,0,0,0,0,0,0,371.965,0,371.965
11,11,17,8,0,0,0,0,0,0,0,0,0,0,0,372.214,0,372.214
11,11,18,8,0,0,0,0,0,0,0,0,0,0,0,372.018,0,372.018
11,11,19,8,0,0,0,0,0,0,0,0,0,0,0,372.398,0,372.398
11,11,20,8,0,0,0,0,0,0,0,0,0,0,0,373.208,0,373.208
11,11,21,8,0,0,0,0,0,0,0,0,0,0,0,373.829,0,373.829
11,11,22,8,0,0,0,0,0,0,0,0,0,0,0,374.479,0,374.479
11,11,23,8,0,0,0,0,0,0,0,0,0,0,0,375.104,0,375.104
11,11,24,8,0,0,0,0,0,0,0,0,0,0,0,375.765,0,375.765
11,12,1,3,0,0,0,0,0,0,0,0,0,0,0,710.312,0,710.312
11,12,2,3,0,0,0,0,0,0,0,0,0,0,0,710.938,0,710.938
11,12,3,3,0,0,0,0,0,0,0,0,0,0,0,711.51,0,711.51
11,12,4,3,0,0,0,0,0,0,0,0,0,0,0,712.01,0,712.01
11,12,5,3,0,0,0,0,0,0,0,0,0,0,0,712.584,0,712.584
11,12,6,3,0,0,0,0,0,0,0,0,0,0,0,713.238,0,713.238
11,12,7,3,0,0,0,0,0,0,0,0,0,0,0,1200.47,0,1200.47
11,12,8,3,45.5489,0,0,0,190085,0,0,0,0,0,0,5012.11,0,195097
11,12,9,3,143.779,0,0,0,54020.8,0,0,0,0,0,0,5012.35,0,59033.1
11,12,10,3,226.098,0,0,0,26013.5,0,0,0,0,0,0,8822.28,0,34835.8
11,12,11,3,223.905,0,0,0,0,0,0,0,0,0,0,8820.78,0,8820.78
11,12,12,3,207.514,0,0,0,0,0,0,0,0,0,0,8819.72,0,8819.72
11,12,13,3,181.22,0,0,0,0,0,0,0,0,0,0,8818.21,0,8818.21
11,12,14,3,183.531,0,0,0,0,0,0,0,0,0,0,8817.12,0,8817.12
11,12,15,3,131.61,0,0,0,0,0,0,0,0,0,0,8816.02,0,8816.02
11,12,16,3,64.1652,0,0,0,0,0,0,0,0,0,0,6868.94,0,6868.94
11,12,17,3,0,0,0,0,0,0,0,0,0,0,0,5003.03,0,5003.03
11,12,18,3,0,0,0,0,0,0,0,0,0,0,0,3056.29,0,3056.29
11,12,19,3,0,0,0,0,0,0,0,0,0,0,0,2164.11,0,2164.11
11,12,20,3,0,0,0,0,0,0,0,0,0,0,0,2164.59,0,2164.59
11,12,21,3,0,0,0,0,0,0,0,0,0,0,0,2164.07,0,2164.07
11,12,22,3,0,0,0,0,0,0,0,0,0,0,0,705.086,0,705.086
11,12,23,3,0,0,0,0,0,0,0,0,0,0,0,705.388,0,705.388
11,12,24,3,0,0,0,0,0,0,0,0,0,0,0,705.959,0,705.959
11,13,1,4,0,0,0,0,0,0,0,0,0,0,0,706.474,0,706.474
11,13,2,4,0,0,0,0,0,0,0,0,0,0,0,707.035,0,707.035
11,13,3,4,0,0,0,0,0,0,0,0,0,0,0,707.596,0,707.596
11,13,4,4,0,0,0,0,0,0,0,0,0,0,0,708.157,0,708.157
11,13,5,4,0,0,0,0,0,0,0,0,0,0,0,708.705,0,708.705
11,13,6,4,0,0,0,0,0,0,0,0,0,0,0,709.196,0,709.196
11,13,7,4,0,0,0,0,0,0,0,0,0,0,0,1196.26,0,1196.26
11,13,8,4,62.2423,0,0,0,38629.8,0,0,0,0,0,0,5007.82,0,43637.6
11,13,9,4,153.221,0,0,0,0,0,0,0,0,0,0,5007.92,0,5007.92
11,13,10,4,213.521,0,0,0,0,0,0,0,0,0,0,8819.32,0,8819.32
11,13,11,4,266.776,0,0,0,0,0,0,0,0,0,0,8817.8,0,8817.8
11,13,12,4,264.297,0,0,0,0,0,0,0,0,0,0,8815.9,0,8815.9
11,13,13,4,267.156,0,0,0,0,0,0,0,0,0,0,8814.05,0,8814.05
11,13,14,4,214.927,0,0,0,0,0,0,0,0,0,0,8812.93,0,8812.93
11,13,15,4,178.512,0,0,0,0,0,0,0,0,0,0,8811.8,0,8811.8
11,13,16,4,93.8652,0,0,0,0,0,0,0,0,0,0,6865.01,0,6865.01
11,13,17,4,0,0,0,0,0,0,0,0,0,0,0,4999.58,0,4999.58
11,13,18,4,0,0,0,0,0,0,0,0,0,0,0,3053.18,0,3053.18
11,13,19,4,0,0,0,0,0,0,0,0,0,0,0,2161.13,0,2161.13
11,13,20,4,0,0,0,0,0,0,0,0,0,0,0,2161.3,0,2161.3
11,13,21,4,0,0,0,0,0,0,0,0,0,0,0,2160.63,0,2160.63
11,13,22,4,0,0,0,0,0,0,0,0,0,0,0,700.716,0,700.716
11,13,23,4,0,0,0,0,0,0,0,0,0,0,0,700.72,0,700.72
11,13,24,4,0,0,0,0,0,0,0,0,0,0,0,700.787,0,700.787
11,14,1,5,0,0,0,0,0,0,0,0,0,0,0,700.972,0,700.972
11,14,2,5,0,0,0,0,0,0,0,0,0,0,0,701.197,0,701.197
11,14,3,5,0,0,0,0,0,0,0,0,0,0,0,701.457,0,701.457
11,14,4,5,0,0,0,0,0,0,0,0,0,0,0,701.69,0,701.69
11,14,5,5,0,0,0,0,0,0,0,0,0,0,0,701.937,0,701.937
11,14,6,5,0,0,0,0,0,0,0,0,0,0,0,702.213,0,702.213
11,14,7,5,0,0,0,0,0,0,0,0,0,0,0,1189.1,0,1189.1
11,14,8,5,66.7468,0,0,0,0,0,0,0,0,0,0,5000.47,0,5000.47
11,14,9,5,163.123,0,0,0,0,0,0,0,0,0,0,5000.48,0,5000.48
11,14,10,5,205.172,0,0,0,0,0,0,0,0,0,0,8812.34,0,8812.34
11,14,11,5,244.48,0,0,0,0,0,0,0,0,0,0,8811.14,0,8811.14
11,14,12,5,273.002,0,0,0,0,0,0,0,0,0,0,8810.5,0,8810.5
11,14,13,5,252.616,0,0,0,0,0,0,0,0,0,0,8809.86,0,8809.86
11,14,14,5,231.683,0,0,0,0,0,0,0,0,0,0,8809.56,0,8809.56
11,14,15,5,168.429,0,0,0,0,0,0,0,0,0,0,8809.21,0,8809.21
11,14,16,5,83.3666,0,0,0,0,0,0,0,0,0,0,6862.86,0,6862.86
11,14,17,5,0,0,0,0,0,0,0,0,0,0,0,4997.72,0,4997.72
11,14,18,5,0,0,0,0,0,0,0,0,0,0,0,3051.66,0,3051.66
11,14,19,5,0,0,0,0,0,0,0,0,0,0,0,2159.86,0,2159.86
11,14,20,5,0,0,0,0,0,0,0,0,0,0,0,2160.65,0,2160.65
11,14,21,5,0,0,0,0,0,0,0,0,0,0,0,2159.68,0,2159.68
11,14,22,5,0,0,0,0,0,0,0,0,0,0,0,700.545,0,700.545
11,14,23,5,0,0,0,0,0,0,0,0,0,0,0,700.849,0,700.849
11,14,24,5,0,0,0,0,0,0,0,0,0,0,0,701.401,0,701.401
11,15,1,6,0,0,0,0,0,0,0,0,0,0,0,368.318,0,368.318
11,15,2,6,0,0,0,0,0,0,0,0,0,0,0,368.977,0,368.977
11,15,3,6,0,0,0,0,0,0,0,0,0,0,0,370.016,0,370.016
11,15,4,6,0,0,0,0,0,0,0,0,0,0,0,370.901,0,370.901
11,15,5,6,0,0,0,0,0,0,0,0,0,0,0,371.806,0,371.806
11,15,6,6,0,0,0,0,0,0,0,0,0,0,0,372.653,0,372.653
11,15,7,6,0,0,0,0,0,0,0,0,0,0,0,373.587,0,373.587
11,15,8,6,72.725,0,0,0,0,0,0,0,0,0,0,374.425,0,374.425
11,15,9,6,152.785,0,0,0,0,0,0,0,0,0,0,375.319,0,375.319
11,15,10,6,209.691,0,0,0,0,0,0,0,0,0,0,376.126,0,376.126
11,15,11,6,265.472,0,0,0,0,0,0,0,0,0,0,375.844,0,375.844
11,15,12,6,290.5,0,0,0,0,0,0,0,0,0,0,375.201,0,375.201
11,15,13,6,251.797,0,0,0,0,0,0,0,0,0,0,374.345,0,374.345
11,15,14,6,217.367,0,0,0,0,0,0,0,0,0,0,373.627,0,373.627
11,15,15,6,138.04,0,0,0,0,0,0,0,0,0,0,372.872,0,372.872
11,15,16,6,24.9703,0,0,0,0,0,0,0,0,0,0,372.181,0,372.181
11,15,17,6,0,0,0,0,0,0,0,0,0,0,0,371.397,0,371.397
11,15,18,6,0,0,0,0,0,0,0,0,0,0,0,371.381,0,371.381
11,15,19,6,0,0,0,0,0,0,0,0,0,0,0,372.115,0,372.115
11,15,20,6,0,0,0,0,0,0,0,0,0,0,0,372.981,0,372.981
11,15,21,6,0,0,0,0,0,0,0,0,0,0,0,373.735,0,373.735
11,15,22,6,0,0,0,0,0,0,0,0,0,0,0,374.428,0,374.428
11,15,23,6,0,0,0,0,0,0,0,0,0,0,0,375.113,0,375.113
11,15,24,6,0,0,0,0,0,0,0,0,0,0,0,375.735,0,375.735
11,16,1,7,0,0,0,0,0,0,0,0,0,0,0,376.452,0,376.452
11,16,2,7,0,0,0,0,0,0,0,0,0,0,0,377.171,0,377.171
11,16,3,7,0,0,0,0,0,0,0,0,0,0,0,377.981,0,377.981
11,16,4,7,0,0,0,0,0,0,0,0,0,0,0,378.774,0,378.774
11,16,5,7,0,0,0,0,0,0,0,0,0,0,0,379.631,0,379.631
11,16,6,7,0,0,0,0,0,0,0,0,0,0,0,380.414,0,380.414
11,16,7,7,0,0,0,0,0,0,0,0,0,0,0,381.251,0,381.251
11,16,8,7,62.5938,0,0,0,0,0,0,0,0,0,0,382.078,0,382.078
11,16,9,7,156.646,0,0,0,0,0,0,0,0,0,0,382.867,0,382.867
11,16,10,7,226.345,0,0,0,0,0,0,0,0,0,0,383.662,0,383.662
11,16,11,7,245.073,0,0,0,0,0,0,0,0,0,0,383.548,0,383.548
11,16,12,7,268.926,0,0,0,0,0,0,0,0,0,0,382.808,0,382.808
11,16,13,7,259.937,0,0,0,0,0,0,0,0,0,0,381.952,0,381.952
11,16,14,7,214.779,0,0,0,0,0,0,0,0,0,0,381.398,0,381.398
11,16,15,7,174.118,0,0,0,0,0,0,0,0,0,0,380.97,0,380.97
11,16,16,7,86.8882,0,0,0,0,0,0,0,0,0,0,380.454,0,380.454
11,16,17,7,0,0,0,0,0,0,0,0,0,0,0,380.027,0,380.027
11,16,18,7,0,0,0,0,0,0,0,0,0,0,0,379.602,0,379.602
11,16,19,7,0,0,0,0,0,0,0,0,0,0,0,379.866,0,379.866
11,16,20,7,0,0,0,0,0,0,0,0,0,0,0,381.145,0,381.145
11,16,21,7,0,0,0,0,0,0,0,0,0,0,0,381.969,0,381.969
11,16,22,7,0,0,0,0,0,0,0,0,0,0,0,382.967,0,382.967
11,16,23,7,0,0,0,0,0,0,0,0,0,0,0,383.754,0,383.754
11,16,24,7,0,0,0,0,0,0,0,0,0,0,0,384.555,0,384.555
11,17,1,1,0,0,0,0,0,0,0,0,0,0,0,719.13,0,719.13
11,17,2,1,0,0,0,0,0,0,0,0,0,0,0,719.856,0,719.856
11,17,3,1,0,0,0,0,0,0,0,0,0,0,0,720.571,0,720.571
11,17,4,1,0,0,0,0,0,0,0,0,0,0,0,721.326,0,721.326
11,17,5,1,0,0,0,0,0,0,0,0,0,0,0,721.945,0,721.945
11,17,6,1,0,0,0,0,0,0,0,0,0,0,0,722.501,0,722.501
11,17,7,1,0,0,0,0,0,0,0,0,0,0,0,1209.59,0,1209.59
11,17,8,1,38.7351,0,0,0,423206,0,0,0,0,0,0,5021.14,0,428227
11,17,9,1,14.7388,0,0,0,233733,0,0,0,0,0,0,5021.36,0,238754
11,17,10,1,196.056,0,0,0,108109,0,0,0,0,0,0,8828.09,0,116937
11,17,11,1,253.073,0,0,0,63409.5,0,0,0,0,0,0,8826.31,0,72235.8
11,17,12,1,281.822,0,0,0,53206.3,0,0,0,0,0,0,8825.65,0,62032
11,17,13,1,262.891,0,0,0,23710,0,0,0,0,0,0,8824.51,0,32534.5
11,17,14,1,221.26,0,0,0,13261.9,0,0,0,0,0,0,8823.88,0,22085.7
11,17,15,1,177.353,0,0,0,0,0,0,0,0,0,0,8823.27,0,8823.27
11,17,16,1,82.1059,0,0,0,0,0,0,0,0,0,0,6876.57,0,6876.57
11,17,17,1,0,0,0,0,3800.27,0,0,0,0,0,0,5010.65,0,8810.92
11,17,18,1,0,0,0,0,23697.3,0,0,0,0,0,0,3063.91,0,26761.2
11,17,19,1,0,0,0,0,0,0,0,0,0,0,0,2171.9,0,2171.9
11,17,20,1,0,0,0,0,0,0,0,0,0,0,0,2172.94,0,2172.94
11,17,21,1,0,0,0,0,0,0,0,0,0,0,0,2172.31,0,2172.31
11,17,22,1,0,0,0,0,0,0,0,0,0,0,0,713.672,0,713.672
11,17,23,1,0,0,0,0,0,0,0,0,0,0,0,714.059,0,714.059
11,17,24,1,0,0,0,0,0,0,0,0,0,0,0,714.68,0,714.68
11,18,1,2,0,0,0,0,0,0,0,0,0,0,0,715.215,0,715.215
11,18,2,2,0,0,0,0,0,0,0,0,0,0,0,715.775,0,715.775
11,18,3,2,0,0,0,0,0,0,0,0,0,0,0,716.167,0,716.167
11,18,4,2,0,0,0,0,0,0,0,0,0,0,0,716.598,0,716.598
11,18,5,2,0,0,0,0,0,0,0,0,0,0,0,716.997,0,716.997
11,18,6,2,0,0,0,0,0,0,0,0,0,0,0,717.426,0,717.426
11,18,7,2,0,0,0,0,0,0,0,0,0,0,0,1204.4,0,1204.4
11,18,8,2,56.5799,0,0,0,176403,0,0,0,0,0,0,5015.82,0,181419
11,18,9,2,165.228,0,0,0,44293.9,0,0,0,0,0,0,5015.84,0,49309.7
11,18,10,2,220.534,0,0,0,0,0,0,0,0,0,0,8825.28,0,8825.28
11,18,11,2,263.231,0,0,0,0,0,0,0,0,0,0,8823.66,0,8823.66
11,18,12,2,275.26,0,0,0,0,0,0,0,0,0,0,8822.17,0,8822.17
11,18,13,2,270.463,0,0,0,0,0,0,0,0,0,0,8820.12,0,8820.12
11,18,14,2,225.214,0,0,0,0,0,0,0,0,0,0,8818.52,0,8818.52
11,18,15,2,161.684,0,0,0,0,0,0,0,0,0,0,8817.09,0,8817.09
11,18,16,2,84.2652,0,0,0,0,0,0,0,0,0,0,6869.65,0,6869.65
11,18,17,2,0,0,0,0,0,0,0,0,0,0,0,5003.48,0,5003.48
11,18,18,2,0,0,0,0,0,0,0,0,0,0,0,3056.79,0,3056.79
11,18,19,2,0,0,0,0,0,0,0,0,0,0,0,2164.51,0,2164.51
11,18,20,2,0,0,0,0,0,0,0,0,0,0,0,2164.72,0,2164.72
11,18,21,2,0,0,0,0,0,0,0,0,0,0,0,2164.44,0,2164.44
11,18,22,2,0,0,0,0,0,0,0,0,0,0,0,704.882,0,704.882
11,18,23,2,0,0,0,0,0,0,0,0,0,0,0,705.06,0,705.06
11,18,24,2,0,0,0,0,0,0,0,0,0,0,0,705.331,0,705.331
11,19,1,3,0,0,0,0,0,0,0,0,0,0,0,705.581,0,705.581
11,19,2,3,0,0,0,0,0,0,0,0,0,0,0,705.958,0,705.958
11,19,3,3,0,0,0,0,0,0,0,0,0,0,0,706.228,0,706.228
11,19,4,3,0,0,0,0,0,0,0,0,0,0,0,706.5,0,706.5
11,19,5,3,0,0,0,0,0,0,0,0,0,0,0,706.733,0,706.733
11,19,6,3,0,0,0,0,0,0,0,0,0,0,0,707,0,707
11,19,7,3,0,0,0,0,0,0,0,0,0,0,0,1193.77,0,1193.77
11,19,8,3,2.27004,0,0,0,0,0,0,0,0,0,0,5005.03,0,5005.03
11,19,9,3,19.694,0,0,0,0,0,0,0,0,0,0,5004.8,0,5004.8
11,19,10,3,12.2464,0,0,0,0,0,0,0,0,0,0,8815.96,0,8815.96
11,19,11,3,30.2556,0,0,0,0,0,0,0,0,0,0,8815.13,0,8815.13
11,19,12,3,216.721,0,0,0,0,0,0,0,0,0,0,8814.29,0,8814.29
11,19,13,3,14.335,0,0,0,0,0,0,0,0,0,0,8813.37,0,8813.37
11,19,14,3,12.949,0,0,0,0,0,0,0,0,0,0,8812.67,0,8812.67
11,19,15,3,116.373,0,0,0,0,0,0,0,0,0,0,8812.01,0,8812.01
11,19,16,3,9.09293,0,0,0,0,0,0,0,0,0,0,6865.54,0,6865.54
11,19,17,3,0,0,0,0,0,0,0,0,0,0,0,5000.27,0,5000.27
11,19,18,3,0,0,0,0,0,0,0,0,0,0,0,3053.94,0,3053.94
11,19,19,3,0,0,0,0,0,0,0,0,0,0,0,2162.19,0,2162.19
11,19,20,3,0,0,0,0,0,0,0,0,0,0,0,2163.34,0,2163.34
11,19,21,3,0,0,0,0,0,0,0,0,0,0,0,2162.73,0,2162.73
11,19,22,3,0,0,0,0,0,0,0,0,0,0,0,703.96,0,703.96
11,19,23,3,0,0,0,0,0,0,0,0,0,0,0,704.435,0,704.435
11,19,24,3,0,0,0,0,0,0,0,0,0,0,0,705.181,0,705.181
11,20,1,4,0,0,0,0,0,0,0,0,0,0,0,705.865,0,705.865
11,20,2,4,0,0,0,0,0,0,0,0,0,0,0,706.644,0,706.644
11,20,3,4,0,0,0,0,0,0,0,0,0,0,0,707.377,0,707.377
11,20,4,4,0,0,0,0,0,0,0,0,0,0,0,708.079,0,708.079
11,20,5,4,0,0,0,0,0,0,0,0,0,0,0,708.754,0,708.754
11,20,6,4,0,0,0,0,0,0,0,0,0,0,0,709.376,0,709.376
11,20,7,4,0,0,0,0,0,0,0,0,0,0,0,1196.54,0,1196.54
11,20,8,4,8.85886,0,0,0,109321,0,0,0,0,0,0,5008.16,0,114330
11,20,9,4,10.5353,0,0,0,46254.1,0,0,0,0,0,0,5008.35,0,51262.5
11,20,10,4,20.8243,0,0,0,28979.8,0,0,0,0,0,0,8819.84,0,37799.6
11,20,11,4,36.5231,0,0,0,20844.5,0,0,0,0,0,0,8819.17,0,29663.7
11,20,12,4,37.8576,0,0,0,0,0,0,0,0,0,0,8818.88,0,8818.88
11,20,13,4,34.1591,0,0,0,0,0,0,0,0,0,0,8818.57,0,8818.57
11,20,14,4,28.3309,0,0,0,0,0,0,0,0,0,0,8818.29,0,8818.29
11,20,15,4,21.2044,0,0,0,0,0,0,0,0,0,0,8818.04,0,8818.04
11,20,16,4,11.3121,0,0,0,0,0,0,0,0,0,0,6871.63,0,6871.63
11,20,17,4,0,0,0,0,0,0,0,0,0,0,0,5006.31,0,5006.31
11,20,18,4,0,0,0,0,33709.8,0,0,0,0,0,0,3059.99,0,36769.8
11,20,19,4,0,0,0,0,0,0,0,0,0,0,0,2168.38,0,2168.38
11,20,20,4,0,0,0,0,0,0,0,0,0,0,0,2169.51,0,2169.51
11,20,21,4,0,0,0,0,0,0,0,0,0,0,0,2168.61,0,2168.61
11,20,22,4,0,0,0,0,0,0,0,0,0,0,0,710.106,0,710.106
11,20,23,4,0,0,0,0,0,0,0,0,0,0,0,710.525,0,710.525
11,20,24,4,0,0,0,0,0,0,0,0,0,0,0,711.4,0,711.4
11,21,1,5,0,0,0,0,0,0,0,0,0,0,0,712.126,0,712.126
11,21,2,5,0,0,0,0,0,0,0,0,0,0,0,712.884,0,712.884
11,21,3,5,0,0,0,0,0,0,0,0,0,0,0,713.648,0,713.648
11,21,4,5,0,0,0,0,0,0,0,0,0,0,0,714.374,0,714.374
11,21,5,5,0,0,0,0,0,0,0,0,0,0,0,715.079,0,715.079
11,21,6,5,0,0,0,0,0,0,0,0,0,0,0,715.79,0,715.79
11,21,7,5,0,0,0,0,0,0,0,0,0,0,0,1202.91,0,1202.91
11,21,8,5,5.26092,0,0,0,292270,0,0,0,0,0,0,5014.55,0,297284
11,21,9,5,167.357,0,0,0,87041,0,0,0,0,0,0,5014.73,0,92055.7
11,21,10,5,235.783,0,0,0,53689.4,0,0,0,0,0,0,8824.17,0,62513.6
11,21,11,5,278.003,0,0,0,23797.5,0,0,0,0,0,0,8822.72,0,32620.2
11,21,12,5,293.088,0,0,0,3444.5,0,0,0,0,0,0,8821.82,0,12266.3
11,21,13,5,284.789,0,0,0,0,0,0,0,0,0,0,8820.82,0,8820.82
11,21,14,5,244.748,0,0,0,0,0,0,0,0,0,0,8819.89,0,8819.89
11,21,15,5,179.682,0,0,0,0,0,0,0,0,0,0,8819.01,0,8819.01
11,21,16,5,89.6235,0,0,0,0,0,0,0,0,0,0,6871.78,0,6871.78
11,21,17,5,0,0,0,0,0,0,0,0,0,0,0,5005.77,0,5005.77
11,21,18,5,0,0,0,0,0,0,0,0,0,0,0,3058.9,0,3058.9
11,21,19,5,0,0,0,0,0,0,0,0,0,0,0,2166.64,0,2166.64
11,21,20,5,0,0,0,0,0,0,0,0,0,0,0,2167.33,0,2167.33
11,21,21,5,0,0,0,0,0,0,0,0,0,0,0,2166.73,0,2166.73
11,21,22,5,0,0,0,0,0,0,0,0,0,0,0,707.734,0,707.734
11,21,23,5,0,0,0,0,0,0,0,0,0,0,0,708.038,0,708.038
11,21,24,5,0,0,0,0,0,0,0,0,0,0,0,708.515,0,708.515
11,22,1,6,0,0,0,0,0,0,0,0,0,0,0,375.023,0,375.023
11,22,2,6,0,0,0,0,0,0,0,0,0,0,0,375.409,0,375.409
11,22,3,6,0,0,0,0,0,0,0,0,0,0,0,375.951,0,375.951
