C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design
Simulated:  2020-Nov-09 06:38:36
CSV Written:  2020-Nov-09 06:38:36
eQUEST 3.65.7175
,,,,"Hourly Report",,,,,,,,,,,,,,,
,,,,"EM1 Hourly Report Block",,"FM1 Hourly Report Block",,,,,,,,,,,,,
,,,,"EXTERIOR-WALL",,"FUEL-METER",,,,,,,,,,,,,
,,,,"EL1 Roof (T.16.E17)",,"FM1",,,,,,,,,,,,,
,,,Day,"Var 1","Var 19","Var 1","Var 2","Var 3","Var 4","Var 5","Var 6","Var 7","Var 8","Var 9","Var 10","Var 11","Var 12","Var 20",
Month,Day,Hour,Type,"Total solar rad on wall after shading (Btu/Hr-Ft2)","Surface total solar radiation (Btu/hr-ft2)","Lighting end-use energy","Task lighting end-use energy","Miscellaneous equipment end-use energy","Heating end-use energy","Cooling end-use energy","Heat rejection end-use energy","Auxiliary end-use energy (pumps)","Vent fan end-use energy","Refrigeration systems end-use energy","Supplemental heat pump end-use energy","Domestic hot water end-use energy","Exterior to the building end-use energy","Total end-use energy",
1,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2179.38,0,2179.38,
1,10,21,5,0,0,0,0,0,0,0,0,0,0,0,0,2179.56,0,2179.56,
1,10,22,5,0,0,0,0,0,0,0,0,0,0,0,0,722.435,0,722.435,
1,10,23,5,0,0,0,0,0,0,0,0,0,0,0,0,723.558,0,723.558,
1,10,24,5,0,0,0,0,0,0,0,0,0,0,0,0,725.042,0,725.042,
1,11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,392.281,0,392.281,
1,11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,393.413,0,393.413,
1,11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,394.479,0,394.479,
1,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,395.511,0,395.511,
1,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,396.441,0,396.441,
1,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,397.363,0,397.363,
1,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,398.264,0,398.264,
1,11,8,6,1.56816,0,0,0,0,0,0,0,0,0,0,0,399.131,0,399.131,
1,11,9,6,32.1271,0,0,0,0,0,0,0,0,0,0,0,400.013,0,400.013,
1,11,10,6,66.0589,0,0,0,0,0,0,0,0,0,0,0,400.885,0,400.885,
1,11,11,6,89.8783,0,0,0,0,0,0,0,0,0,0,0,401.68,0,401.68,
1,11,12,6,101.9,0,0,0,0,0,0,0,0,0,0,0,402.059,0,402.059,
1,11,13,6,100.707,0,0,0,0,0,0,0,0,0,0,0,402.116,0,402.116,
1,11,14,6,87.5272,0,0,0,0,0,0,0,0,0,0,0,402.225,0,402.225,
1,11,15,6,62.5521,0,0,0,0,0,0,0,0,0,0,0,402.099,0,402.099,
1,11,16,6,27.9845,0,0,0,0,0,0,0,0,0,0,0,402.075,0,402.075,
1,11,17,6,1.25519,0,0,0,0,0,0,0,0,0,0,0,402.13,0,402.13,
1,11,18,6,0,0,0,0,0,0,0,0,0,0,0,0,402.324,0,402.324,
1,11,19,6,0,0,0,0,0,0,0,0,0,0,0,0,402.819,0,402.819,
1,11,20,6,0,0,0,0,0,0,0,0,0,0,0,0,403.612,0,403.612,
1,11,21,6,0,0,0,0,0,0,0,0,0,0,0,0,404.38,0,404.38,
1,11,22,6,0,0,0,0,0,0,0,0,0,0,0,0,405.12,0,405.12,
1,11,23,6,0,0,0,0,0,0,0,0,0,0,0,0,405.826,0,405.826,
1,11,24,6,0,0,0,0,0,0,0,0,0,0,0,0,406.493,0,406.493,
1,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,407.139,0,407.139,
1,12,2,7,0,0,0,0,0,0,0,0,0,0,0,0,407.659,0,407.659,
1,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,408.2,0,408.2,
1,12,4,7,0,0,0,0,0,0,0,0,0,0,0,0,408.721,0,408.721,
1,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,409.258,0,409.258,
1,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,409.793,0,409.793,
1,12,7,7,0,0,0,0,0,0,0,0,0,0,0,0,410.412,0,410.412,
1,12,8,7,1.56492,0,0,0,0,0,0,0,0,0,0,0,411.014,0,411.014,
1,12,9,7,32.123,0,0,0,0,0,0,0,0,0,0,0,411.753,0,411.753,
1,12,10,7,65.096,0,0,0,0,0,0,0,0,0,0,0,412.396,0,412.396,
1,12,11,7,89.8458,0,0,0,0,0,0,0,0,0,0,0,413.02,0,413.02,
1,12,12,7,104.301,0,0,0,0,0,0,0,0,0,0,0,413.167,0,413.167,
1,12,13,7,161.239,0,0,0,0,0,0,0,0,0,0,0,413.185,0,413.185,
1,12,14,7,152.311,0,0,0,0,0,0,0,0,0,0,0,413.09,0,413.09,
1,12,15,7,97.2938,0,0,0,0,0,0,0,0,0,0,0,412.971,0,412.971,
1,12,16,7,57.1317,0,0,0,0,0,0,0,0,0,0,0,412.277,0,412.277,
1,12,17,7,5.08297,0,0,0,0,0,0,0,0,0,0,0,411.772,0,411.772,
1,12,18,7,0,0,0,0,0,0,0,0,0,0,0,0,411.67,0,411.67,
1,12,19,7,0,0,0,0,0,0,0,0,0,0,0,0,411.754,0,411.754,
1,12,20,7,0,0,0,0,0,0,0,0,0,0,0,0,412.803,0,412.803,
1,12,21,7,0,0,0,0,0,0,0,0,0,0,0,0,413.693,0,413.693,
1,12,22,7,0,0,0,0,0,0,0,0,0,0,0,0,414.601,0,414.601,
1,12,23,7,0,0,0,0,0,0,0,0,0,0,0,0,415.417,0,415.417,
1,12,24,7,0,0,0,0,0,0,0,0,0,0,0,0,416.17,0,416.17,
1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,750.747,0,750.747,
1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,751.339,0,751.339,
1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,751.772,0,751.772,
1,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,752.194,0,752.194,
1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,752.655,0,752.655,
1,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,753.1,0,753.1,
1,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1240.14,0,1240.14,
1,13,8,1,4.70731,0,0,0,0,1.17237e+006,0,0,0,0,0,0,5051.78,0,1.17742e+006,
1,13,9,1,61.2056,0,0,0,0,588747,0,0,0,0,0,0,5051.94,0,593799,
1,13,10,1,71.3179,0,0,0,0,448877,0,0,0,0,0,0,8847.28,0,457724,
1,13,11,1,99.4229,0,0,0,0,392211,0,0,0,0,0,0,8842.44,0,401053,
1,13,12,1,92.9282,0,0,0,0,356784,0,0,0,0,0,0,8840.29,0,365624,
1,13,13,1,105.547,0,0,0,0,307731,0,0,0,0,0,0,8839.19,0,316571,
1,13,14,1,94.8325,0,0,0,0,270550,0,0,0,0,0,0,8838.3,0,279389,
1,13,15,1,42.5239,0,0,0,0,259388,0,0,0,0,0,0,8837.51,0,268226,
1,13,16,1,53.7188,0,0,0,0,241092,0,0,0,0,0,0,6890.67,0,247983,
1,13,17,1,2.92574,0,0,0,0,307676,0,0,0,0,0,0,5024.9,0,312701,
1,13,18,1,0,0,0,0,0,367241,0,0,0,0,0,0,3078.32,0,370320,
1,13,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2185.88,0,2185.88,
1,13,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2185.52,0,2185.52,
1,13,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2186.82,0,2186.82,
1,13,22,1,0,0,0,0,0,0,0,0,0,0,0,0,729.765,0,729.765,
1,13,23,1,0,0,0,0,0,0,0,0,0,0,0,0,731.222,0,731.222,
1,13,24,1,0,0,0,0,0,0,0,0,0,0,0,0,732.71,0,732.71,
1,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,733.831,0,733.831,
1,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,734.896,0,734.896,
1,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,735.725,0,735.725,
1,14,4,2,0,0,0,0,0,0,0,0,0,0,0,0,736.564,0,736.564,
1,14,5,2,0,0,0,0,0,0,0,0,0,0,0,0,737.321,0,737.321,
1,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,738.072,0,738.072,
1,14,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1225.24,0,1225.24,
1,14,8,2,7.14033,0,0,0,0,837298,0,0,0,0,0,0,5036.93,0,842335,
1,14,9,2,68.4707,0,0,0,0,393760,0,0,0,0,0,0,5037.19,0,398797,
1,14,10,2,115.796,0,0,0,0,249766,0,0,0,0,0,0,8838.57,0,258604,
1,14,11,2,21.5506,0,0,0,0,263679,0,0,0,0,0,0,8835.16,0,272515,
1,14,12,2,22.5135,0,0,0,0,273041,0,0,0,0,0,0,8833.73,0,281875,
1,14,13,2,22.5136,0,0,0,0,250450,0,0,0,0,0,0,8832.94,0,259283,
1,14,14,2,19.5336,0,0,0,0,231312,0,0,0,0,0,0,8832.5,0,240145,
1,14,15,2,14.645,0,0,0,0,211451,0,0,0,0,0,0,8832.02,0,220283,
1,14,16,2,15.713,0,0,0,0,220085,0,0,0,0,0,0,6885.47,0,226971,
1,14,17,2,4.94577,0,0,0,0,245107,0,0,0,0,0,0,5020.01,0,250127,
1,14,18,2,0,0,0,0,0,320543,0,0,0,0,0,0,3073.63,0,323617,
1,14,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2181.45,0,2181.45,
1,14,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2181.31,0,2181.31,
1,14,21,2,0,0,0,0,0,0,0,0,0,0,0,0,2181.69,0,2181.69,
1,14,22,2,0,0,0,0,0,0,0,0,0,0,0,0,724.684,0,724.684,
1,14,23,2,0,0,0,0,0,0,0,0,0,0,0,0,726.061,0,726.061,
1,14,24,2,0,0,0,0,0,0,0,0,0,0,0,0,727.808,0,727.808,
1,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,729.155,0,729.155,
1,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,730.442,0,730.442,
1,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,731.575,0,731.575,
1,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,732.705,0,732.705,
1,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,733.801,0,733.801,
1,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,734.854,0,734.854,
1,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1222.41,0,1222.41,
1,15,8,3,7.14658,0,0,0,0,917458,0,0,0,0,0,0,5034.46,0,922493,
1,15,9,3,68.1918,0,0,0,0,460372,0,0,0,0,0,0,5035.09,0,465407,
1,15,10,3,123.962,0,0,0,0,316015,0,0,0,0,0,0,8836.75,0,324852,
1,15,11,3,164.102,0,0,0,0,272062,0,0,0,0,0,0,8833.31,0,280895,
1,15,12,3,174.226,0,0,0,0,256744,0,0,0,0,0,0,8831.99,0,265576,
1,15,13,3,158.981,0,0,0,0,224468,0,0,0,0,0,0,8831.33,0,233299,
1,15,14,3,161.964,0,0,0,0,170238,0,0,0,0,0,0,8830.76,0,179069,
1,15,15,3,88.4537,0,0,0,0,147414,0,0,0,0,0,0,8830.23,0,156244,
1,15,16,3,58.9044,0,0,0,0,141460,0,0,0,0,0,0,6883.66,0,148343,
1,15,17,3,1.9931,0,0,0,0,190694,0,0,0,0,0,0,5018.15,0,195712,
1,15,18,3,0,0,0,0,0,286994,0,0,0,0,0,0,3071.85,0,290066,
1,15,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2179.67,0,2179.67,
1,15,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2179.84,0,2179.84,
1,15,21,3,0,0,0,0,0,0,0,0,0,0,0,0,2180.05,0,2180.05,
1,15,22,3,0,0,0,0,0,0,0,0,0,0,0,0,722.637,0,722.637,
1,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,723.762,0,723.762,
1,15,24,3,0,0,0,0,0,0,0,0,0,0,0,0,725.163,0,725.163,
1,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,726.259,0,726.259,
1,16,2,4,0,0,0,0,0,0,0,0,0,0,0,0,727.309,0,727.309,
1,16,3,4,0,0,0,0,0,0,0,0,0,0,0,0,728.245,0,728.245,
1,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,729.175,0,729.175,
1,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0,730.045,0,730.045,
1,16,6,4,0,0,0,0,0,0,0,0,0,0,0,0,730.911,0,730.911,
1,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1218.24,0,1218.24,
1,16,8,4,1.0014,0,0,0,0,752185,0,0,0,0,0,0,5030.05,0,757215,
1,16,9,4,13.7471,0,0,0,0,431104,0,0,0,0,0,0,5030.45,0,436135,
1,16,10,4,32.9264,0,0,0,0,326544,0,0,0,0,0,0,8834.03,0,335378,
1,16,11,4,82.1761,0,0,0,0,273897,0,0,0,0,0,0,8831.25,0,282729,
1,16,12,4,75.5232,0,0,0,0,265753,0,0,0,0,0,0,8830.21,0,274583,
1,16,13,4,31.7047,0,0,0,0,271448,0,0,0,0,0,0,8829.76,0,280278,
1,16,14,4,64.5276,0,0,0,0,230856,0,0,0,0,0,0,8829.41,0,239686,
1,16,15,4,115.896,0,0,0,0,157673,0,0,0,0,0,0,8829.11,0,166502,
1,16,16,4,46.2103,0,0,0,0,157552,0,0,0,0,0,0,6882.72,0,164434,
1,16,17,4,3.46311,0,0,0,0,219851,0,0,0,0,0,0,5017.38,0,224869,
1,16,18,4,0,0,0,0,0,294386,0,0,0,0,0,0,3070.98,0,297457,
1,16,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2178.95,0,2178.95,
1,16,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2178.96,0,2178.96,
1,16,21,4,0,0,0,0,0,0,0,0,0,0,0,0,2179,0,2179,
1,16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,721.781,0,721.781,
1,16,23,4,0,0,0,0,0,0,0,0,0,0,0,0,722.854,0,722.854,
1,16,24,4,0,0,0,0,0,0,0,0,0,0,0,0,724.286,0,724.286,
1,17,1,5,0,0,0,0,0,0,0,0,0,0,0,0,725.357,0,725.357,
1,17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,726.409,0,726.409,
1,17,3,5,0,0,0,0,0,0,0,0,0,0,0,0,727.296,0,727.296,
1,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0,728.159,0,728.159,
1,17,5,5,0,0,0,0,0,0,0,0,0,0,0,0,729,0,729,
1,17,6,5,0,0,0,0,0,0,0,0,0,0,0,0,729.804,0,729.804,
1,17,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1217.1,0,1217.1,
1,17,8,5,1.00151,0,0,0,0,701783,0,0,0,0,0,0,5028.87,0,706812,
1,17,9,5,21.6203,0,0,0,0,375475,0,0,0,0,0,0,5029.19,0,380504,
1,17,10,5,14.6393,0,0,0,0,298567,0,0,0,0,0,0,8833.19,0,307400,
1,17,11,5,19.5263,0,0,0,0,274425,0,0,0,0,0,0,8830.51,0,283256,
1,17,12,5,26.5668,0,0,0,0,251361,0,0,0,0,0,0,8829.55,0,260191,
1,17,13,5,37.941,0,0,0,0,221704,0,0,0,0,0,0,8829.13,0,230533,
1,17,14,5,24.5865,0,0,0,0,200308,0,0,0,0,0,0,8828.8,0,209137,
1,17,15,5,30.8511,0,0,0,0,173581,0,0,0,0,0,0,8828.51,0,182409,
1,17,16,5,44.3206,0,0,0,0,131041,0,0,0,0,0,0,6882.11,0,137923,
1,17,17,5,4.6471,0,0,0,0,175216,0,0,0,0,0,0,5016.81,0,180232,
1,17,18,5,0,0,0,0,0,239329,0,0,0,0,0,0,3070.55,0,242400,
1,17,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2178.43,0,2178.43,
1,17,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2178.4,0,2178.4,
1,17,21,5,0,0,0,0,0,0,0,0,0,0,0,0,2178.27,0,2178.27,
1,17,22,5,0,0,0,0,0,0,0,0,0,0,0,0,720.679,0,720.679,
1,17,23,5,0,0,0,0,0,0,0,0,0,0,0,0,721.601,0,721.601,
1,17,24,5,0,0,0,0,0,0,0,0,0,0,0,0,722.852,0,722.852,
1,18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,389.993,0,389.993,
1,18,2,6,0,0,0,0,0,0,0,0,0,0,0,0,391.002,0,391.002,
1,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,392.084,0,392.084,
1,18,4,6,0,0,0,0,0,0,0,0,0,0,0,0,393.083,0,393.083,
1,18,5,6,0,0,0,0,0,0,0,0,0,0,0,0,394.17,0,394.17,
1,18,6,6,0,0,0,0,0,0,0,0,0,0,0,0,395.184,0,395.184,
1,18,7,6,0,0,0,0,0,0,0,0,0,0,0,0,396.297,0,396.297,
1,18,8,6,7.7821,0,0,0,0,0,0,0,0,0,0,0,397.485,0,397.485,
1,18,9,6,70.5664,0,0,0,0,0,0,0,0,0,0,0,398.711,0,398.711,
1,18,10,6,129.229,0,0,0,0,0,0,0,0,0,0,0,400.015,0,400.015,
1,18,11,6,166.112,0,0,0,0,0,0,0,0,0,0,0,400.879,0,400.879,
1,18,12,6,190.35,0,0,0,0,0,0,0,0,0,0,0,400.719,0,400.719,
1,18,13,6,188.887,0,0,0,0,0,0,0,0,0,0,0,400.532,0,400.532,
1,18,14,6,167.155,0,0,0,0,0,0,0,0,0,0,0,400.277,0,400.277,
1,18,15,6,124.169,0,0,0,0,0,0,0,0,0,0,0,400.399,0,400.399,
1,18,16,6,68.0126,0,0,0,0,0,0,0,0,0,0,0,400.405,0,400.405,
1,18,17,6,9.44926,0,0,0,0,0,0,0,0,0,0,0,400.369,0,400.369,
1,18,18,6,0,0,0,0,0,0,0,0,0,0,0,0,400.343,0,400.343,
1,18,19,6,0,0,0,0,0,0,0,0,0,0,0,0,400.859,0,400.859,
1,18,20,6,0,0,0,0,0,0,0,0,0,0,0,0,402.38,0,402.38,
1,18,21,6,0,0,0,0,0,0,0,0,0,0,0,0,403.914,0,403.914,
1,18,22,6,0,0,0,0,0,0,0,0,0,0,0,0,405.482,0,405.482,
1,18,23,6,0,0,0,0,0,0,0,0,0,0,0,0,406.955,0,406.955,
1,18,24,6,0,0,0,0,0,0,0,0,0,0,0,0,408.325,0,408.325,
1,19,1,7,0,0,0,0,0,0,0,0,0,0,0,0,409.743,0,409.743,
1,19,2,7,0,0,0,0,0,0,0,0,0,0,0,0,411.063,0,411.063,
1,19,3,7,0,0,0,0,0,0,0,0,0,0,0,0,412.418,0,412.418,
1,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,413.756,0,413.756,
1,19,5,7,0,0,0,0,0,0,0,0,0,0,0,0,415.053,0,415.053,
1,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,416.423,0,416.423,
1,19,7,7,0,0,0,0,0,0,0,0,0,0,0,0,417.745,0,417.745,
1,19,8,7,7.7784,0,0,0,0,0,0,0,0,0,0,0,419.087,0,419.087,
1,19,9,7,70.2925,0,0,0,0,0,0,0,0,0,0,0,420.375,0,420.375,
1,19,10,7,127.638,0,0,0,0,0,0,0,0,0,0,0,421.657,0,421.657,
1,19,11,7,165.794,0,0,0,0,0,0,0,0,0,0,0,422.49,0,422.49,
1,19,12,7,189.815,0,0,0,0,0,0,0,0,0,0,0,422.28,0,422.28,
1,19,13,7,191.263,0,0,0,0,0,0,0,0,0,0,0,421.925,0,421.925,
1,19,14,7,169.62,0,0,0,0,0,0,0,0,0,0,0,421.471,0,421.471,
1,19,15,7,128.524,0,0,0,0,0,0,0,0,0,0,0,421.122,0,421.122,
1,19,16,7,69.5671,0,0,0,0,0,0,0,0,0,0,0,420.832,0,420.832,
1,19,17,7,10.8664,0,0,0,0,0,0,0,0,0,0,0,420.586,0,420.586,
1,19,18,7,0,0,0,0,0,0,0,0,0,0,0,0,420.363,0,420.363,
1,19,19,7,0,0,0,0,0,0,0,0,0,0,0,0,420.384,0,420.384,
1,19,20,7,0,0,0,0,0,0,0,0,0,0,0,0,421.728,0,421.728,
1,19,21,7,0,0,0,0,0,0,0,0,0,0,0,0,423.03,0,423.03,
1,19,22,7,0,0,0,0,0,0,0,0,0,0,0,0,424.339,0,424.339,
1,19,23,7,0,0,0,0,0,0,0,0,0,0,0,0,425.509,0,425.509,
1,19,24,7,0,0,0,0,0,0,0,0,0,0,0,0,426.688,0,426.688,
1,20,1,8,0,0,0,0,0,0,0,0,0,0,0,0,427.837,0,427.837,
1,20,2,8,0,0,0,0,0,0,0,0,0,0,0,0,428.966,0,428.966,
1,20,3,8,0,0,0,0,0,0,0,0,0,0,0,0,430.012,0,430.012,
1,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,431.049,0,431.049,
1,20,5,8,0,0,0,0,0,0,0,0,0,0,0,0,432.065,0,432.065,
1,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,433.071,0,433.071,
1,20,7,8,0,0,0,0,0,0,0,0,0,0,0,0,433.94,0,433.94,
1,20,8,8,1.99458,0,0,0,0,0,0,0,0,0,0,0,434.869,0,434.869,
1,20,9,8,20.6385,0,0,0,0,0,0,0,0,0,0,0,435.784,0,435.784,
1,20,10,8,77.9896,0,0,0,0,0,0,0,0,0,0,0,436.807,0,436.807,
1,20,11,8,114.368,0,0,0,0,0,0,0,0,0,0,0,437.742,0,437.742,
1,20,12,8,164.463,0,0,0,0,0,0,0,0,0,0,0,438.461,0,438.461,
1,20,13,8,191.654,0,0,0,0,0,0,0,0,0,0,0,438.116,0,438.116,
1,20,14,8,171.539,0,0,0,0,0,0,0,0,0,0,0,437.831,0,437.831,
1,20,15,8,120.157,0,0,0,0,0,0,0,0,0,0,0,437.077,0,437.077,
1,20,16,8,68.4272,0,0,0,0,0,0,0,0,0,0,0,436.306,0,436.306,
1,20,17,8,8.90399,0,0,0,0,0,0,0,0,0,0,0,435.545,0,435.545,
1,20,18,8,0,0,0,0,0,0,0,0,0,0,0,0,435.056,0,435.056,
1,20,19,8,0,0,0,0,0,0,0,0,0,0,0,0,434.79,0,434.79,
1,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0,436.063,0,436.063,
1,20,21,8,0,0,0,0,0,0,0,0,0,0,0,0,437.085,0,437.085,
1,20,22,8,0,0,0,0,0,0,0,0,0,0,0,0,438.186,0,438.186,
1,20,23,8,0,0,0,0,0,0,0,0,0,0,0,0,439.175,0,439.175,
1,20,24,8,0,0,0,0,0,0,0,0,0,0,0,0,440.1,0,440.1,
1,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,774.841,0,774.841,
1,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,775.745,0,775.745,
1,21,3,2,0,0,0,0,0,0,0,0,0,0,0,0,776.424,0,776.424,
1,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,777.138,0,777.138,
1,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,777.911,0,777.911,
1,21,6,2,0,0,0,0,0,0,0,0,0,0,0,0,778.536,0,778.536,
1,21,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1265.65,0,1265.65,
1,21,8,2,0,0,0,0,0,1.59742e+006,0,0,0,0,0,0,5077.23,0,1.6025e+006,
1,21,9,2,20.6397,0,0,0,0,1.05133e+006,0,0,0,0,0,0,5077.38,0,1.05641e+006,
1,21,10,2,37.0684,0,0,0,0,773440,0,0,0,0,0,0,8867.74,0,782308,
1,21,11,2,94.0665,0,0,0,0,637126,0,0,0,0,0,0,8855.85,0,645982,
1,21,12,2,186.382,0,0,0,0,521273,0,0,0,0,0,0,8852.49,0,530125,
1,21,13,2,165.31,0,0,0,0,463297,0,0,0,0,0,0,8850.4,0,472147,
1,21,14,2,45.7344,0,0,0,0,452439,0,0,0,0,0,0,8848.87,0,461288,
1,21,15,2,100.603,0,0,0,0,355381,0,0,0,0,0,0,8847.46,0,364228,
1,21,16,2,68.6693,0,0,0,0,315655,0,0,0,0,0,0,6900.08,0,322556,
1,21,17,2,12.1556,0,0,0,0,342880,0,0,0,0,0,0,5033.91,0,347914,
1,21,18,2,0,0,0,0,0,407589,0,0,0,0,0,0,3086.76,0,410676,
1,21,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2193.84,0,2193.84,
1,21,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2193.04,0,2193.04,
1,21,21,2,0,0,0,0,0,0,0,0,0,0,0,0,2195.73,0,2195.73,
1,21,22,2,0,0,0,0,0,0,0,0,0,0,0,0,738.773,0,738.773,
1,21,23,2,0,0,0,0,0,0,0,0,0,0,0,0,740.626,0,740.626,
1,21,24,2,0,0,0,0,0,0,0,0,0,0,0,0,742.143,0,742.143,
1,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,743.517,0,743.517,
1,22,2,3,0,0,0,0,0,0,0,0,0,0,0,0,744.741,0,744.741,
1,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,745.942,0,745.942,
1,22,4,3,0,0,0,0,0,0,0,0,0,0,0,0,747.132,0,747.132,
1,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,748.296,0,748.296,
1,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,749.443,0,749.443,
1,22,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1237.08,0,1237.08,
1,22,8,3,0,0,0,0,0,1.29048e+006,0,0,0,0,0,0,5049.22,0,1.29553e+006,
1,22,9,3,72.4365,0,0,0,0,720424,0,0,0,0,0,0,5050.02,0,725474,
1,22,10,3,129.466,0,0,0,0,540793,0,0,0,0,0,0,8846.79,0,549640,
1,22,11,3,172.491,0,0,0,0,490743,0,0,0,0,0,0,8841.97,0,499585,
1,22,12,3,193.983,0,0,0,0,462281,0,0,0,0,0,0,8839.94,0,471121,
1,22,13,3,195.274,0,0,0,0,439508,0,0,0,0,0,0,8838.93,0,448347,
1,22,14,3,173.846,0,0,0,0,400818,0,0,0,0,0,0,8838.13,0,409656,
1,22,15,3,132.996,0,0,0,0,350128,0,0,0,0,0,0,8837.38,0,358965,
1,22,16,3,74.2845,0,0,0,0,339486,0,0,0,0,0,0,6890.54,0,346376,
1,22,17,3,13.9134,0,0,0,0,422699,0,0,0,0,0,0,5024.78,0,427724,
1,22,18,3,0,0,0,0,0,511830,0,0,0,0,0,0,3078.2,0,514909,
1,22,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2185.88,0,2185.88,
1,22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2185.64,0,2185.64,
1,22,21,3,0,0,0,0,0,0,0,0,0,0,0,0,2187.1,0,2187.1,
1,22,22,3,0,0,0,0,0,0,0,0,0,0,0,0,731.268,0,731.268,
1,22,23,3,0,0,0,0,0,0,0,0,0,0,0,0,733.251,0,733.251,
1,22,24,3,0,0,0,0,0,0,0,0,0,0,0,0,735.46,0,735.46,
1,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,737.182,0,737.182,
1,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,738.808,0,738.808,
1,23,3,4,0,0,0,0,0,0,0,0,0,0,0,0,740.102,0,740.102,
1,23,4,4,0,0,0,0,0,0,0,0,0,0,0,0,741.384,0,741.384,
1,23,5,4,0,0,0,0,0,0,0,0,0,0,0,0,742.569,0,742.569,
1,23,6,4,0,0,0,0,0,0,0,0,0,0,0,0,743.696,0,743.696,
1,23,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1231.32,0,1231.32,
